file,sequence_id,frame_index,layer,cluster,left_global_id,right_global_id,left_slot,right_slot,slot_delta,center_dx_m,center_dy_m,center_xy_distance_m,model_surface_gap_x_m,relation
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,1,2,1,2,1,1.25,-0.006,1.250014399917057,0.026750027999999926,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,2,3,2,3,1,1.237,0.006,1.2370145512482869,0.027000081000000176,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,3,4,3,4,1,1.2169999999999996,-0.006,1.2170147903784896,0.027000061999999714,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,4,5,4,5,1,1.2170000000000005,0.006,1.2170147903784905,0.027000002000000523,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,5,6,5,6,1,1.2590000000000003,-0.006,1.259014296979983,0.02724957100000025,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,6,7,6,7,1,1.2639999999999993,0.006,1.264014240426111,0.02724957599999933,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,7,8,7,8,1,1.2249999999999996,-0.006,1.225014693789425,0.026750063999999796,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,1,full_L1,8,9,8,9,1,1.2510000000000012,0.006,1.2510143884064655,0.027750028000001148,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,2,layer2,20,21,0,1,1,2.35,-0.09000000000000001,2.3517227727774377,1.1517500640000002,DIRECT_CLUSTER_NEIGHBOR
C06_F04_layer2_motion_lower_return.ply,C06,4,2,layer2,21,22,1,2,1,2.42,0.12000000000000001,2.4229733799610758,1.1967500279999999,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,0,1,0,1,1,1.229,0.01,1.2290406828091576,0.030750064000000243,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,1,2,1,2,1,1.254,-0.01,1.2540398717744186,0.03075002799999993,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,2,3,2,3,1,1.2289999999999996,0.01,1.2290406828091571,0.019000080999999724,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,3,4,3,4,1,1.221,-0.01,1.2210409493542795,0.03100006200000016,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,4,5,4,5,1,1.221,0.01,1.2210409493542795,0.031000002000000082,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,5,6,5,6,1,1.2510000000000003,-0.01,1.2510399673871337,0.019249571000000243,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,6,7,6,7,1,1.2680000000000007,0.01,1.2680394315635464,0.031249576000000667,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,7,8,7,8,1,1.2289999999999992,-0.01,1.2290406828091567,0.030750063999999355,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,1,full_L1,8,9,8,9,1,1.2430000000000003,0.01,1.243040224610612,0.019750028000000253,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,2,layer2,20,21,0,1,1,2.35,-0.09000000000000001,2.3517227727774377,1.1517500640000002,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,2,layer2,21,22,1,2,1,2.42,0.12000000000000001,2.4229733799610758,1.1967500279999999,DIRECT_CLUSTER_NEIGHBOR
C06_F05_fourth_layer2_new.ply,C06,5,2,layer2,22,23,2,3,1,2.29,-0.09,2.2917678765529463,1.0800000810000001,DIRECT_CLUSTER_NEIGHBOR
C07_F00_multi_new_start.ply,C07,0,1,left,0,1,0,1,1,1.223,0.02,1.2231635213658067,0.024750064000000238,DIRECT_CLUSTER_NEIGHBOR
C07_F00_multi_new_start.ply,C07,0,1,right,8,9,8,9,1,1.2249999999999996,0.02,1.2251632544277513,0.0017500279999995705,DIRECT_CLUSTER_NEIGHBOR
C07_F01_two_new_far_gaps_yaw.ply,C07,1,1,left,0,1,0,1,1,1.293,-0.01,1.2930386691820164,0.09475006400000008,DIRECT_CLUSTER_NEIGHBOR
C07_F01_two_new_far_gaps_yaw.ply,C07,1,1,left,1,2,1,2,1,1.603249972,0.08,1.60524467690069,0.3799999999999999,DIRECT_CLUSTER_NEIGHBOR
C07_F01_two_new_far_gaps_yaw.ply,C07,1,1,right,7,8,7,8,1,1.6282499360000013,0.08,1.6302140516153112,0.4300000000000015,DIRECT_CLUSTER_NEIGHBOR
C07_F01_two_new_far_gaps_yaw.ply,C07,1,1,right,8,9,8,9,1,1.2850000000000001,-0.01,1.2850389099167387,0.06175002800000007,DIRECT_CLUSTER_NEIGHBOR
C07_F02_second_multi_new.ply,C07,2,1,left,0,1,0,1,1,1.313,0.01,1.3130380801789412,0.1147500640000001,DIRECT_CLUSTER_NEIGHBOR
C07_F02_second_multi_new.ply,C07,2,1,left,1,2,1,2,1,1.6232499720000002,0.060000000000000005,1.6243584800154187,0.40000000000000013,DIRECT_CLUSTER_NEIGHBOR
C07_F02_second_multi_new.ply,C07,2,1,left,2,3,2,3,1,1.3699999189999996,-0.030000000000000006,1.3703283468059784,0.1599999999999997,DIRECT_CLUSTER_NEIGHBOR
C07_F02_second_multi_new.ply,C07,2,1,right,6,7,6,7,1,1.4567504240000009,-0.030000000000000006,1.4570592979780137,0.22000000000000086,DIRECT_CLUSTER_NEIGHBOR
C07_F02_second_multi_new.ply,C07,2,1,right,7,8,7,8,1,1.6382499359999994,0.060000000000000005,1.639348301247786,0.4399999999999995,DIRECT_CLUSTER_NEIGHBOR
C07_F02_second_multi_new.ply,C07,2,1,right,8,9,8,9,1,1.295,0.01,1.2950386094630537,0.07175002799999985,DIRECT_CLUSTER_NEIGHBOR
C07_F03_multi_new_then_occlusion.ply,C07,3,1,left,0,1,0,1,1,1.3129999999999997,0.01,1.313038080178941,0.11475006399999987,DIRECT_CLUSTER_NEIGHBOR
C07_F03_multi_new_then_occlusion.ply,C07,3,1,left,1,2,1,2,1,1.623249972,0.060000000000000005,1.6243584800154185,0.3999999999999999,DIRECT_CLUSTER_NEIGHBOR
C07_F03_multi_new_then_occlusion.ply,C07,3,1,left,2,3,2,3,1,1.3699999190000005,-0.030000000000000006,1.3703283468059793,0.1600000000000006,DIRECT_CLUSTER_NEIGHBOR
C07_F03_multi_new_then_occlusion.ply,C07,3,1,right,6,7,6,7,1,1.456750423999999,-0.030000000000000006,1.457059297978012,0.21999999999999909,DIRECT_CLUSTER_NEIGHBOR
C07_F03_multi_new_then_occlusion.ply,C07,3,1,right,7,8,7,8,1,1.6382499359999994,0.060000000000000005,1.639348301247786,0.4399999999999995,DIRECT_CLUSTER_NEIGHBOR
C07_F03_multi_new_then_occlusion.ply,C07,3,1,right,8,9,8,9,1,1.295,0.01,1.2950386094630537,0.07175002799999985,DIRECT_CLUSTER_NEIGHBOR
C07_F04_multi_new_occlusion_return.ply,C07,4,1,left,0,1,0,1,1,1.3130000000000002,0.03,1.313342681861821,0.11475006400000032,DIRECT_CLUSTER_NEIGHBOR
C07_F04_multi_new_occlusion_return.ply,C07,4,1,left,1,2,1,2,1,1.623249972,0.039999999999999994,1.6237427356567298,0.3999999999999999,DIRECT_CLUSTER_NEIGHBOR
C07_F04_multi_new_occlusion_return.ply,C07,4,1,left,2,3,2,3,1,1.3699999189999996,-0.009999999999999995,1.37003641486641,0.1599999999999997,DIRECT_CLUSTER_NEIGHBOR
C07_F04_multi_new_occlusion_return.ply,C07,4,1,right,6,7,6,7,1,1.4567504240000009,-0.009999999999999995,1.4567847465649078,0.22000000000000086,DIRECT_CLUSTER_NEIGHBOR
C07_F04_multi_new_occlusion_return.ply,C07,4,1,right,7,8,7,8,1,1.6382499359999994,0.039999999999999994,1.6387381892187665,0.4399999999999995,DIRECT_CLUSTER_NEIGHBOR
C07_F04_multi_new_occlusion_return.ply,C07,4,1,right,8,9,8,9,1,1.295,0.03,1.2953474437385515,0.07175002799999985,DIRECT_CLUSTER_NEIGHBOR
C08_F00_hint_motion_start.ply,C08,0,1,left,0,1,0,1,1,1.223,0.04,1.2236539543514744,0.024750064000000238,DIRECT_CLUSTER_NEIGHBOR
C08_F00_hint_motion_start.ply,C08,0,1,left,1,2,1,2,1,1.248,-0.04,1.2486408610965765,0.024750027999999924,DIRECT_CLUSTER_NEIGHBOR
C08_F00_hint_motion_start.ply,C08,0,1,left,2,3,2,3,1,1.2350000000000003,0.04,1.2356476034857191,0.025000081000000396,DIRECT_CLUSTER_NEIGHBOR
C08_F01_imperfect_hint_large_move.ply,C08,1,1,left,0,1,0,1,1,1.3030000000000002,-0.14,1.3104995230827061,0.10475006400000031,DIRECT_CLUSTER_NEIGHBOR
C08_F01_imperfect_hint_large_move.ply,C08,1,1,left,1,2,1,2,1,1.3279999999999998,0.18,1.3401432759223917,0.10475002799999977,DIRECT_CLUSTER_NEIGHBOR
C08_F01_imperfect_hint_large_move.ply,C08,1,1,left,2,3,2,3,1,1.3249999999999997,-0.16,1.334625415612935,0.11500008099999981,DIRECT_CLUSTER_NEIGHBOR
C08_F01_imperfect_hint_large_move.ply,C08,1,1,left,3,4,3,4,1,1.6399999379999999,0.2,1.6521500527010262,0.44999999999999996,DIRECT_CLUSTER_NEIGHBOR
C08_F02_second_imperfect_hint_group_shift.ply,C08,2,1,left,0,1,0,1,1,1.3279999999999998,-0.12,1.33341066442413,0.129750064,DIRECT_CLUSTER_NEIGHBOR
C08_F02_second_imperfect_hint_group_shift.ply,C08,2,1,left,1,2,1,2,1,1.3530000000000002,0.2,1.3677020874444845,0.12975002800000013,DIRECT_CLUSTER_NEIGHBOR
C08_F02_second_imperfect_hint_group_shift.ply,C08,2,1,left,2,3,2,3,1,1.3499999999999996,-0.2,1.3647344063956177,0.14000008099999972,DIRECT_CLUSTER_NEIGHBOR
C08_F02_second_imperfect_hint_group_shift.ply,C08,2,1,left,3,4,3,4,1,1.6649999380000002,0.22,1.6794715816410841,0.4750000000000003,DIRECT_CLUSTER_NEIGHBOR
C08_F02_second_imperfect_hint_group_shift.ply,C08,2,1,left,4,5,4,5,1,1.3099999980000003,-0.22999999999999998,1.3300375914837899,0.12000000000000033,DIRECT_CLUSTER_NEIGHBOR
C08_F03_near_roi_group_translation.ply,C08,3,1,left,0,1,0,1,1,1.3280000000000003,0.0,1.3280000000000003,0.12975006400000044,DIRECT_CLUSTER_NEIGHBOR
C08_F03_near_roi_group_translation.ply,C08,3,1,left,1,2,1,2,1,1.3529999999999998,0.08,1.3553630509940868,0.12975002799999968,DIRECT_CLUSTER_NEIGHBOR
C08_F03_near_roi_group_translation.ply,C08,3,1,left,2,3,2,3,1,1.3500000000000005,-0.08,1.3523682930326344,0.1400000810000006,DIRECT_CLUSTER_NEIGHBOR
C08_F03_near_roi_group_translation.ply,C08,3,1,left,3,4,3,4,1,1.6649999380000002,0.1,1.6680002378716872,0.4750000000000003,DIRECT_CLUSTER_NEIGHBOR
C08_F03_near_roi_group_translation.ply,C08,3,1,left,4,5,4,5,1,1.3099999979999986,-0.11,1.3146102063957956,0.11999999999999855,DIRECT_CLUSTER_NEIGHBOR
C08_F04_large_motion_rebound.ply,C08,4,1,left,0,1,0,1,1,1.3279999999999998,-0.06,1.329354730687035,0.129750064,DIRECT_CLUSTER_NEIGHBOR
C08_F04_large_motion_rebound.ply,C08,4,1,left,1,2,1,2,1,1.3530000000000002,0.14,1.3602238786317495,0.12975002800000013,DIRECT_CLUSTER_NEIGHBOR
C08_F04_large_motion_rebound.ply,C08,4,1,left,2,3,2,3,1,1.3499999999999996,-0.14,1.3572398461583712,0.14000008099999972,DIRECT_CLUSTER_NEIGHBOR
C08_F04_large_motion_rebound.ply,C08,4,1,left,3,4,3,4,1,1.6649999380000002,0.16,1.6726699595377459,0.4750000000000003,DIRECT_CLUSTER_NEIGHBOR
C08_F04_large_motion_rebound.ply,C08,4,1,left,4,5,4,5,1,1.3099999979999994,-0.16999999999999998,1.320984479378921,0.11999999999999944,DIRECT_CLUSTER_NEIGHBOR
C09_F00_visibility_complex_start.ply,C09,0,1,left,0,1,0,1,1,1.223,0.0,1.223,0.024750064000000238,DIRECT_CLUSTER_NEIGHBOR
C09_F00_visibility_complex_start.ply,C09,0,1,left,1,2,1,2,1,1.248,0.0,1.248,0.024750027999999924,DIRECT_CLUSTER_NEIGHBOR
C09_F00_visibility_complex_start.ply,C09,0,1,left,2,3,2,3,1,1.2350000000000003,0.0,1.2350000000000003,0.025000081000000396,DIRECT_CLUSTER_NEIGHBOR
C09_F00_visibility_complex_start.ply,C09,0,1,left,3,4,3,4,1,1.2149999999999999,0.0,1.2149999999999999,0.025000061999999934,DIRECT_CLUSTER_NEIGHBOR
C09_F00_visibility_complex_start.ply,C09,0,1,left,4,5,4,5,1,1.2149999999999999,0.0,1.2149999999999999,0.025000001999999855,DIRECT_CLUSTER_NEIGHBOR
C09_F01_multi_partial_all_move.ply,C09,1,1,left,0,1,0,1,1,1.253,0.03,1.2533590866148454,0.05475006400000004,DIRECT_CLUSTER_NEIGHBOR
C09_F01_multi_partial_all_move.ply,C09,1,1,left,1,2,1,2,1,1.278,-0.03,1.2783520641826336,0.05475002799999995,DIRECT_CLUSTER_NEIGHBOR
C09_F01_multi_partial_all_move.ply,C09,1,1,left,2,3,2,3,1,1.2649999999999997,0.03,1.2653556812216868,0.055000080999999756,DIRECT_CLUSTER_NEIGHBOR
C09_F01_multi_partial_all_move.ply,C09,1,1,left,3,4,3,4,1,1.245,-0.03,1.2453613933312693,0.05500006200000018,DIRECT_CLUSTER_NEIGHBOR
C09_F01_multi_partial_all_move.ply,C09,1,1,left,4,5,4,5,1,1.245,0.03,1.2453613933312693,0.0550000020000001,DIRECT_CLUSTER_NEIGHBOR
C09_F02_one_occluded_one_partial.ply,C09,2,1,left,0,1,0,1,1,1.233,0.01,1.2330405508335889,0.03475006400000025,DIRECT_CLUSTER_NEIGHBOR
C09_F02_one_occluded_one_partial.ply,C09,2,1,left,1,2,1,2,1,1.258,-0.01,1.258039745000133,0.03475002799999993,DIRECT_CLUSTER_NEIGHBOR
C09_F02_one_occluded_one_partial.ply,C09,2,1,left,2,3,2,3,1,1.2449999999999997,0.01,1.245040159994849,0.03500008099999974,DIRECT_CLUSTER_NEIGHBOR
C09_F02_one_occluded_one_partial.ply,C09,2,1,left,3,4,3,4,1,1.2250000000000005,-0.01,1.225040815646565,0.03500006200000061,DIRECT_CLUSTER_NEIGHBOR
C09_F02_one_occluded_one_partial.ply,C09,2,1,left,4,5,4,5,1,1.2249999999999996,0.01,1.2250408156465642,0.03500000199999964,DIRECT_CLUSTER_NEIGHBOR
C09_F03_return_plus_new.ply,C09,3,1,left,0,1,0,1,1,1.243,0.02,1.2431608906332279,0.044750064000000256,DIRECT_CLUSTER_NEIGHBOR
C09_F03_return_plus_new.ply,C09,3,1,left,1,2,1,2,1,1.2679999999999998,0.0,1.2679999999999998,0.04475002799999972,DIRECT_CLUSTER_NEIGHBOR
C09_F03_return_plus_new.ply,C09,3,1,left,2,3,2,3,1,1.2550000000000003,-0.01,1.2550398400050895,0.045000081000000414,DIRECT_CLUSTER_NEIGHBOR
C09_F03_return_plus_new.ply,C09,3,1,left,3,4,3,4,1,1.2349999999999994,0.0,1.2349999999999994,0.04500006199999951,DIRECT_CLUSTER_NEIGHBOR
C09_F03_return_plus_new.ply,C09,3,1,left,4,5,4,5,1,1.2350000000000003,0.02,1.2351619327035628,0.045000002000000316,DIRECT_CLUSTER_NEIGHBOR
C09_F03_return_plus_new.ply,C09,3,1,left,5,6,5,6,1,1.5017504289999994,0.085,1.5041540316741775,0.26999999999999935,DIRECT_CLUSTER_NEIGHBOR
C09_F04_visibility_recovered.ply,C09,4,1,left,0,1,0,1,1,1.238,0.02,1.238161540349239,0.03975006400000014,DIRECT_CLUSTER_NEIGHBOR
C09_F04_visibility_recovered.ply,C09,4,1,left,1,2,1,2,1,1.263,0.0,1.263,0.039750027999999826,DIRECT_CLUSTER_NEIGHBOR
C09_F04_visibility_recovered.ply,C09,4,1,left,2,3,2,3,1,1.25,-0.01,1.2500399993600204,0.040000081000000076,DIRECT_CLUSTER_NEIGHBOR
C09_F04_visibility_recovered.ply,C09,4,1,left,3,4,3,4,1,1.2299999999999995,0.0,1.2299999999999995,0.040000061999999614,DIRECT_CLUSTER_NEIGHBOR
C09_F04_visibility_recovered.ply,C09,4,1,left,4,5,4,5,1,1.2300000000000004,0.02,1.2301625908797589,0.04000000200000042,DIRECT_CLUSTER_NEIGHBOR
C09_F04_visibility_recovered.ply,C09,4,1,left,5,6,5,6,1,1.4967504290000004,0.085,1.4991620481828125,0.26500000000000035,DIRECT_CLUSTER_NEIGHBOR
C10_F00_rebound_start.ply,C10,0,1,left,0,1,0,1,1,1.223,0.0,1.223,0.024750064000000238,DIRECT_CLUSTER_NEIGHBOR
C10_F00_rebound_start.ply,C10,0,1,left,1,2,1,2,1,1.248,0.0,1.248,0.024750027999999924,DIRECT_CLUSTER_NEIGHBOR
C10_F00_rebound_start.ply,C10,0,1,left,2,3,2,3,1,1.2350000000000003,0.0,1.2350000000000003,0.025000081000000396,DIRECT_CLUSTER_NEIGHBOR
C10_F00_rebound_start.ply,C10,0,1,left,3,4,3,4,1,1.2149999999999999,0.0,1.2149999999999999,0.025000061999999934,DIRECT_CLUSTER_NEIGHBOR
C10_F01_push_forward_xy_yaw.ply,C10,1,1,left,0,1,0,1,1,1.2729999999999997,0.12,1.2786434217560418,0.07475006399999984,DIRECT_CLUSTER_NEIGHBOR
C10_F01_push_forward_xy_yaw.ply,C10,1,1,left,1,2,1,2,1,1.298,-0.12,1.3035351932341528,0.07475002799999997,DIRECT_CLUSTER_NEIGHBOR
C10_F01_push_forward_xy_yaw.ply,C10,1,1,left,2,3,2,3,1,1.2850000000000001,0.12,1.290590949914031,0.07500008100000022,DIRECT_CLUSTER_NEIGHBOR
C10_F01_push_forward_xy_yaw.ply,C10,1,1,left,3,4,3,4,1,1.2649999999999997,-0.12,1.270678952371526,0.07500006199999976,DIRECT_CLUSTER_NEIGHBOR
C10_F02_rebound_reverse.ply,C10,2,1,left,0,1,0,1,1,1.238,0.04,1.2386460349914337,0.03975006400000014,DIRECT_CLUSTER_NEIGHBOR
C10_F02_rebound_reverse.ply,C10,2,1,left,1,2,1,2,1,1.263,-0.04,1.263633253756801,0.039750027999999826,DIRECT_CLUSTER_NEIGHBOR
C10_F02_rebound_reverse.ply,C10,2,1,left,2,3,2,3,1,1.25,0.04,1.2506398362438325,0.040000081000000076,DIRECT_CLUSTER_NEIGHBOR
C10_F02_rebound_reverse.ply,C10,2,1,left,3,4,3,4,1,1.2300000000000004,-0.04,1.2306502346320831,0.0400000620000005,DIRECT_CLUSTER_NEIGHBOR
C10_F03_rebound_then_far_new.ply,C10,3,1,left,0,1,0,1,1,1.258,0.06,1.2594300298150747,0.05975006400000016,DIRECT_CLUSTER_NEIGHBOR
C10_F03_rebound_then_far_new.ply,C10,3,1,left,1,2,1,2,1,1.2830000000000001,-0.02,1.283155875176512,0.059750028000000066,DIRECT_CLUSTER_NEIGHBOR
C10_F03_rebound_then_far_new.ply,C10,3,1,left,2,3,2,3,1,1.27,-0.0,1.27,0.060000081000000094,DIRECT_CLUSTER_NEIGHBOR
C10_F03_rebound_then_far_new.ply,C10,3,1,left,3,4,3,4,1,1.25,-0.02,1.2501599897613105,0.060000062000000076,DIRECT_CLUSTER_NEIGHBOR
C10_F03_rebound_then_far_new.ply,C10,3,1,left,4,5,4,5,1,1.739999998,-0.08,1.741838107586351,0.55,DIRECT_CLUSTER_NEIGHBOR
C10_F04_rebound_final_settle.ply,C10,4,1,left,0,1,0,1,1,1.258,0.08,1.2605411536320423,0.05975006400000016,DIRECT_CLUSTER_NEIGHBOR
C10_F04_rebound_final_settle.ply,C10,4,1,left,1,2,1,2,1,1.283,-0.04,1.283623387135027,0.059750027999999844,DIRECT_CLUSTER_NEIGHBOR
C10_F04_rebound_final_settle.ply,C10,4,1,left,2,3,2,3,1,1.27,0.02,1.2701574705523722,0.060000081000000094,DIRECT_CLUSTER_NEIGHBOR
C10_F04_rebound_final_settle.ply,C10,4,1,left,3,4,3,4,1,1.25,-0.04,1.2506398362438325,0.060000062000000076,DIRECT_CLUSTER_NEIGHBOR
C10_F04_rebound_final_settle.ply,C10,4,1,left,4,5,4,5,1,1.739999998,-0.06,1.741034173426817,0.55,DIRECT_CLUSTER_NEIGHBOR
S01_F00_left_growth_3.ply,S01,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S01_F00_left_growth_3.ply,S01,0,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S01_F01_left_growth_4.ply,S01,1,1,left,0,1,0,1,1,1.2632499361038207,0.0,1.2632499361038207,0.06499999999999995,DIRECT_CLUSTER_NEIGHBOR
S01_F01_left_growth_4.ply,S01,1,1,left,1,2,1,2,1,1.2682499718666078,0.0,1.2682499718666078,0.04500000000000015,DIRECT_CLUSTER_NEIGHBOR
S01_F01_left_growth_4.ply,S01,1,1,left,2,3,2,3,1,1.2349999189376835,0.0,1.2349999189376835,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S01_F02_left_growth_5.ply,S01,2,1,left,0,1,0,1,1,1.2832499361038208,0.0,1.2832499361038208,0.08499999999999996,DIRECT_CLUSTER_NEIGHBOR
S01_F02_left_growth_5.ply,S01,2,1,left,1,2,1,2,1,1.2882499718666076,0.0,1.2882499718666076,0.06499999999999995,DIRECT_CLUSTER_NEIGHBOR
S01_F02_left_growth_5.ply,S01,2,1,left,2,3,2,3,1,1.254999918937683,0.0,1.254999918937683,0.04499999999999993,DIRECT_CLUSTER_NEIGHBOR
S01_F02_left_growth_5.ply,S01,2,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S01_F03_left_growth_6.ply,S01,3,1,left,0,1,0,1,1,1.3032499361038208,0.0,1.3032499361038208,0.10499999999999998,DIRECT_CLUSTER_NEIGHBOR
S01_F03_left_growth_6.ply,S01,3,1,left,1,2,1,2,1,1.3082499718666076,0.0,1.3082499718666076,0.08499999999999996,DIRECT_CLUSTER_NEIGHBOR
S01_F03_left_growth_6.ply,S01,3,1,left,2,3,2,3,1,1.274999918937684,0.0,1.274999918937684,0.06500000000000083,DIRECT_CLUSTER_NEIGHBOR
S01_F03_left_growth_6.ply,S01,3,1,left,3,4,3,4,1,1.2349999380111694,0.0,1.2349999380111694,0.04499999999999993,DIRECT_CLUSTER_NEIGHBOR
S01_F03_left_growth_6.ply,S01,3,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F00_right_growth_3.ply,S02,0,1,right,7,8,7,8,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F00_right_growth_3.ply,S02,0,1,right,8,9,8,9,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F01_right_growth_4.ply,S02,1,1,right,6,7,6,7,1,1.2349999189376835,0.0,1.2349999189376835,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F01_right_growth_4.ply,S02,1,1,right,7,8,7,8,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F01_right_growth_4.ply,S02,1,1,right,8,9,8,9,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F02_right_growth_5.ply,S02,2,1,right,5,6,5,6,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F02_right_growth_5.ply,S02,2,1,right,6,7,6,7,1,1.2349999189376835,0.0,1.2349999189376835,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F02_right_growth_5.ply,S02,2,1,right,7,8,7,8,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S02_F02_right_growth_5.ply,S02,2,1,right,8,9,8,9,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F00_two_sides_4.ply,S03,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S03_F00_two_sides_4.ply,S03,0,1,right,8,9,8,9,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F01_two_sides_5.ply,S03,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S03_F01_two_sides_5.ply,S03,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S03_F01_two_sides_5.ply,S03,1,1,right,8,9,8,9,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F02_two_sides_6.ply,S03,2,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S03_F02_two_sides_6.ply,S03,2,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S03_F02_two_sides_6.ply,S03,2,1,right,7,8,7,8,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F02_two_sides_6.ply,S03,2,1,right,8,9,8,9,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F03_two_sides_7.ply,S03,3,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S03_F03_two_sides_7.ply,S03,3,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S03_F03_two_sides_7.ply,S03,3,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S03_F03_two_sides_7.ply,S03,3,1,right,7,8,7,8,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F03_two_sides_7.ply,S03,3,1,right,8,9,8,9,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F04_two_sides_8.ply,S03,4,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
