pair_id,sequence_id,pair_type,previous_file,current_file,global_id,previous_instance_id,current_instance_id,relation_gt,visibility_event_gt,previous_visibility,current_visibility,is_new_gt,dx_gt_m,dy_gt_m,dz_gt_m,displacement_gt_m,layer_gt,slot_gt
pair_030,C08,temporal_adjacent,C08_F00_hint_motion_start.ply,C08_F01_imperfect_hint_large_move.ply,3,154,306,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.4499999999999993,-0.08,0.040000000000000036,0.45880278987817774,1,3
pair_030,C08,temporal_adjacent,C08_F00_hint_motion_start.ply,C08_F01_imperfect_hint_large_move.ply,4,,412,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,4
pair_031,C08,temporal_adjacent,C08_F01_imperfect_hint_large_move.ply,C08_F02_second_imperfect_hint_group_shift.ply,0,457,656,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.55,-0.049999999999999996,-0.010000000000000009,0.5523585791856591,1,0
pair_031,C08,temporal_adjacent,C08_F01_imperfect_hint_large_move.ply,C08_F02_second_imperfect_hint_group_shift.ply,1,141,926,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.5749999999999997,-0.03,0.010000000000000009,0.5758689086936364,1,1
pair_031,C08,temporal_adjacent,C08_F01_imperfect_hint_large_move.ply,C08_F02_second_imperfect_hint_group_shift.ply,2,182,782,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.6000000000000001,-0.010000000000000009,-0.010000000000000009,0.6001666435249464,1,2
pair_031,C08,temporal_adjacent,C08_F01_imperfect_hint_large_move.ply,C08_F02_second_imperfect_hint_group_shift.ply,3,306,567,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.625,-0.05,0.010000000000000009,0.6270765503509121,1,3
pair_031,C08,temporal_adjacent,C08_F01_imperfect_hint_large_move.ply,C08_F02_second_imperfect_hint_group_shift.ply,4,412,579,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.6500000000000004,-0.030000000000000013,-0.010000000000000009,0.6507687761409582,1,4
pair_031,C08,temporal_adjacent,C08_F01_imperfect_hint_large_move.ply,C08_F02_second_imperfect_hint_group_shift.ply,5,,841,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,5
pair_032,C08,temporal_adjacent,C08_F02_second_imperfect_hint_group_shift.ply,C08_F03_near_roi_group_translation.ply,0,656,719,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,1.0499999999999998,-0.060000000000000005,-0.020000000000000018,1.0519030373565805,1,0
pair_032,C08,temporal_adjacent,C08_F02_second_imperfect_hint_group_shift.ply,C08_F03_near_roi_group_translation.ply,1,926,167,SAME_OBJECT,PARTIAL_VISIBLE_TO_VISIBLE,PARTIAL_VISIBLE,VISIBLE,0,1.0500000000000003,0.06,0.0,1.0517128885774865,1,1
pair_032,C08,temporal_adjacent,C08_F02_second_imperfect_hint_group_shift.ply,C08_F03_near_roi_group_translation.ply,2,782,981,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,1.0499999999999998,-0.06,0.020000000000000018,1.0519030373565805,1,2
pair_032,C08,temporal_adjacent,C08_F02_second_imperfect_hint_group_shift.ply,C08_F03_near_roi_group_translation.ply,3,567,990,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,1.0500000000000007,0.06,-0.020000000000000018,1.0519030373565814,1,3
pair_032,C08,temporal_adjacent,C08_F02_second_imperfect_hint_group_shift.ply,C08_F03_near_roi_group_translation.ply,4,579,563,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,1.0500000000000007,-0.06,0.0,1.0517128885774871,1,4
pair_032,C08,temporal_adjacent,C08_F02_second_imperfect_hint_group_shift.ply,C08_F03_near_roi_group_translation.ply,5,841,628,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,1.049999999999999,0.06,0.020000000000000018,1.0519030373565796,1,5
pair_033,C08,temporal_adjacent,C08_F03_near_roi_group_translation.ply,C08_F04_large_motion_rebound.ply,0,719,900,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.34999999999999964,0.030000000000000002,0.010000000000000009,0.35142566781611123,1,0
pair_033,C08,temporal_adjacent,C08_F03_near_roi_group_translation.ply,C08_F04_large_motion_rebound.ply,1,167,765,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.3500000000000001,-0.03,0.0,0.351283361405006,1,1
pair_033,C08,temporal_adjacent,C08_F03_near_roi_group_translation.ply,C08_F04_large_motion_rebound.ply,2,981,770,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.34999999999999964,0.03,-0.010000000000000009,0.35142566781611123,1,2
pair_033,C08,temporal_adjacent,C08_F03_near_roi_group_translation.ply,C08_F04_large_motion_rebound.ply,3,990,406,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.35000000000000053,-0.03,0.010000000000000009,0.3514256678161121,1,3
pair_033,C08,temporal_adjacent,C08_F03_near_roi_group_translation.ply,C08_F04_large_motion_rebound.ply,4,563,403,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.35000000000000053,0.03,0.0,0.35128336140500643,1,4
pair_033,C08,temporal_adjacent,C08_F03_near_roi_group_translation.ply,C08_F04_large_motion_rebound.ply,5,628,674,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.34999999999999964,-0.03,-0.010000000000000009,0.35142566781611123,1,5
pair_034,C09,temporal_adjacent,C09_F00_visibility_complex_start.ply,C09_F01_multi_partial_all_move.ply,0,231,635,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.030000000000000027,-0.015,-0.0050000000000000044,0.03391164991562637,1,0
pair_034,C09,temporal_adjacent,C09_F00_visibility_complex_start.ply,C09_F01_multi_partial_all_move.ply,1,192,314,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.05999999999999983,0.015,0.0,0.06184658438426475,1,1
pair_034,C09,temporal_adjacent,C09_F00_visibility_complex_start.ply,C09_F01_multi_partial_all_move.ply,2,470,641,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.08999999999999986,-0.015,0.0050000000000000044,0.09137833441248519,1,2
pair_034,C09,temporal_adjacent,C09_F00_visibility_complex_start.ply,C09_F01_multi_partial_all_move.ply,3,525,527,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.11999999999999922,0.015,-0.0050000000000000044,0.12103718436910127,1,3
pair_034,C09,temporal_adjacent,C09_F00_visibility_complex_start.ply,C09_F01_multi_partial_all_move.ply,4,934,426,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.14999999999999947,-0.015,0.0,0.15074813431681283,1,4
pair_034,C09,temporal_adjacent,C09_F00_visibility_complex_start.ply,C09_F01_multi_partial_all_move.ply,5,839,262,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.17999999999999972,0.015,0.0050000000000000044,0.18069310999592625,1,5
pair_035,C09,temporal_adjacent,C09_F01_multi_partial_all_move.ply,C09_F02_one_occluded_one_partial.ply,0,635,487,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.14,0.009999999999999998,0.0,0.14035668847618202,1,0
pair_035,C09,temporal_adjacent,C09_F01_multi_partial_all_move.ply,C09_F02_one_occluded_one_partial.ply,1,314,851,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.1200000000000001,-0.009999999999999998,0.0,0.12041594578792306,1,1
pair_035,C09,temporal_adjacent,C09_F01_multi_partial_all_move.ply,C09_F02_one_occluded_one_partial.ply,2,641,,SAME_OBJECT,PARTIAL_VISIBLE_TO_OCCLUDED,PARTIAL_VISIBLE,OCCLUDED,0,0.10000000000000009,0.009999999999999998,0.0,0.10049875621120899,1,2
pair_035,C09,temporal_adjacent,C09_F01_multi_partial_all_move.ply,C09_F02_one_occluded_one_partial.ply,3,527,619,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.08000000000000007,-0.009999999999999998,0.0,0.08062257748298557,1,3
pair_035,C09,temporal_adjacent,C09_F01_multi_partial_all_move.ply,C09_F02_one_occluded_one_partial.ply,4,426,897,SAME_OBJECT,VISIBILITY_STABLE,PARTIAL_VISIBLE,PARTIAL_VISIBLE,0,0.0600000000000005,0.009999999999999998,0.0,0.060827625302982684,1,4
pair_035,C09,temporal_adjacent,C09_F01_multi_partial_all_move.ply,C09_F02_one_occluded_one_partial.ply,5,262,654,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.040000000000000036,-0.009999999999999998,0.0,0.041231056256176644,1,5
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,0,487,437,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.029999999999999916,-0.009999999999999998,0.0,0.031622776601683715,1,0
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,1,851,139,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.040000000000000036,0.0,0.0,0.040000000000000036,1,1
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,2,,356,SAME_OBJECT,OCCLUDED_TO_PARTIAL_VISIBLE,OCCLUDED,PARTIAL_VISIBLE,0,0.04999999999999982,0.01,0.0,0.050990195135927674,1,2
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,3,619,151,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0600000000000005,-0.01,0.0,0.060827625302982684,1,3
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,4,897,230,SAME_OBJECT,PARTIAL_VISIBLE_TO_VISIBLE,PARTIAL_VISIBLE,VISIBLE,0,0.0699999999999994,0.0,0.0,0.0699999999999994,1,4
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,5,654,589,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.08000000000000007,0.009999999999999998,0.0,0.08062257748298557,1,5
pair_036,C09,temporal_adjacent,C09_F02_one_occluded_one_partial.ply,C09_F03_return_plus_new.ply,6,,259,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,6
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,0,437,106,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.019999999999999907,0.0,0.0,0.019999999999999907,1,0
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,1,139,401,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.02499999999999991,0.0,0.0,0.02499999999999991,1,1
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,2,356,207,SAME_OBJECT,PARTIAL_VISIBLE_TO_VISIBLE,PARTIAL_VISIBLE,VISIBLE,0,-0.029999999999999805,0.0,0.0,0.029999999999999805,1,2
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,3,151,583,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.03500000000000014,0.0,0.0,0.03500000000000014,1,3
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,4,230,905,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.040000000000000036,0.0,0.0,0.040000000000000036,1,4
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,5,589,217,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.04499999999999993,0.0,0.0,0.04499999999999993,1,5
pair_037,C09,temporal_adjacent,C09_F03_return_plus_new.ply,C09_F04_visibility_recovered.ply,6,259,882,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.049999999999998934,0.0,0.0,0.049999999999998934,1,6
pair_038,C10,temporal_adjacent,C10_F00_rebound_start.ply,C10_F01_push_forward_xy_yaw.ply,0,558,865,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.12,-0.06,-0.010000000000000009,0.1345362404707371,1,0
pair_038,C10,temporal_adjacent,C10_F00_rebound_start.ply,C10_F01_push_forward_xy_yaw.ply,1,797,172,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.1699999999999997,0.06,0.0,0.1802775637731992,1,1
pair_038,C10,temporal_adjacent,C10_F00_rebound_start.ply,C10_F01_push_forward_xy_yaw.ply,2,281,400,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.21999999999999975,-0.06,0.010000000000000009,0.2282542442102663,1,2
pair_038,C10,temporal_adjacent,C10_F00_rebound_start.ply,C10_F01_push_forward_xy_yaw.ply,3,585,578,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.2699999999999996,0.06,-0.010000000000000009,0.27676705006196056,1,3
pair_038,C10,temporal_adjacent,C10_F00_rebound_start.ply,C10_F01_push_forward_xy_yaw.ply,4,293,608,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.3199999999999994,-0.06,0.0,0.32557641192199355,1,4
pair_039,C10,temporal_adjacent,C10_F01_push_forward_xy_yaw.ply,C10_F02_rebound_reverse.ply,0,865,582,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.09999999999999998,0.039999999999999994,0.0050000000000000044,0.1078192932642391,1,0
pair_039,C10,temporal_adjacent,C10_F01_push_forward_xy_yaw.ply,C10_F02_rebound_reverse.ply,1,172,845,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.1349999999999998,-0.039999999999999994,0.0,0.14080127840328704,1,1
pair_039,C10,temporal_adjacent,C10_F01_push_forward_xy_yaw.ply,C10_F02_rebound_reverse.ply,2,400,843,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.16999999999999993,0.039999999999999994,-0.0050000000000000044,0.1747140520965614,1,2
pair_039,C10,temporal_adjacent,C10_F01_push_forward_xy_yaw.ply,C10_F02_rebound_reverse.ply,3,578,963,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.20500000000000007,-0.039999999999999994,0.0050000000000000044,0.20892582415776184,1,3
pair_039,C10,temporal_adjacent,C10_F01_push_forward_xy_yaw.ply,C10_F02_rebound_reverse.ply,4,608,319,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.23999999999999932,0.039999999999999994,0.0,0.24331050121192813,1,4
pair_040,C10,temporal_adjacent,C10_F02_rebound_reverse.ply,C10_F03_rebound_then_far_new.ply,0,582,448,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.04999999999999993,-0.02,0.0,0.05385164807134498,1,0
pair_040,C10,temporal_adjacent,C10_F02_rebound_reverse.ply,C10_F03_rebound_then_far_new.ply,1,845,609,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.07000000000000006,0.0,0.0,0.07000000000000006,1,1
pair_040,C10,temporal_adjacent,C10_F02_rebound_reverse.ply,C10_F03_rebound_then_far_new.ply,2,843,543,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0900000000000003,0.02,0.0,0.09219544457292916,1,2
pair_040,C10,temporal_adjacent,C10_F02_rebound_reverse.ply,C10_F03_rebound_then_far_new.ply,3,963,880,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.11000000000000032,-0.02,0.0,0.1118033988749898,1,3
pair_040,C10,temporal_adjacent,C10_F02_rebound_reverse.ply,C10_F03_rebound_then_far_new.ply,4,319,499,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.1299999999999999,0.0,0.0,0.1299999999999999,1,4
pair_040,C10,temporal_adjacent,C10_F02_rebound_reverse.ply,C10_F03_rebound_then_far_new.ply,5,,685,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,5
pair_041,C10,temporal_adjacent,C10_F03_rebound_then_far_new.ply,C10_F04_rebound_final_settle.ply,0,448,206,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.029999999999999916,-0.010000000000000002,0.0,0.031622776601683715,1,0
pair_041,C10,temporal_adjacent,C10_F03_rebound_then_far_new.ply,C10_F04_rebound_final_settle.ply,1,609,638,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.030000000000000027,0.009999999999999998,0.0,0.03162277660168382,1,1
pair_041,C10,temporal_adjacent,C10_F03_rebound_then_far_new.ply,C10_F04_rebound_final_settle.ply,2,543,255,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.03000000000000025,-0.01,0.0,0.03162277660168403,1,2
pair_041,C10,temporal_adjacent,C10_F03_rebound_then_far_new.ply,C10_F04_rebound_final_settle.ply,3,880,810,SAME_OBJECT,PARTIAL_VISIBLE_TO_VISIBLE,PARTIAL_VISIBLE,VISIBLE,0,-0.03000000000000025,0.01,0.0,0.03162277660168403,1,3
pair_041,C10,temporal_adjacent,C10_F03_rebound_then_far_new.ply,C10_F04_rebound_final_settle.ply,4,499,534,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.03000000000000025,-0.009999999999999998,0.0,0.03162277660168403,1,4
pair_041,C10,temporal_adjacent,C10_F03_rebound_then_far_new.ply,C10_F04_rebound_final_settle.ply,5,685,816,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.03000000000000025,0.010000000000000009,0.0,0.031622776601684034,1,5
pair_042,P01,baseline_variant,P01_F00_baseline.ply,P01_F01_rollObs_mild.ply,2,315,771,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_043,P01,baseline_variant,P01_F00_baseline.ply,P01_F02_rollObs_heavy.ply,2,315,435,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_044,P01,baseline_variant,P01_F00_baseline.ply,P01_F03_yaw_p3.ply,2,315,473,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_045,P01,baseline_variant,P01_F00_baseline.ply,P01_F04_yaw_n5.ply,2,315,424,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_046,P01,baseline_variant,P01_F00_baseline.ply,P01_F05_moveX_p20.ply,2,315,164,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.20000000000000018,0.0,0.0,0.20000000000000018,1,2
pair_047,P01,baseline_variant,P01_F00_baseline.ply,P01_F06_moveX_p45_yaw_p4.ply,2,315,364,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.4500000000000002,0.0,0.0,0.4500000000000002,1,2
pair_048,P01,baseline_variant,P01_F00_baseline.ply,P01_F07_partial_mild.ply,2,315,966,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_049,P01,baseline_variant,P01_F00_baseline.ply,P01_F08_partial_heavy.ply,2,315,683,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_050,P01,baseline_variant,P01_F00_baseline.ply,P01_F09_top_dominant.ply,2,315,667,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_051,P01,baseline_variant,P01_F00_baseline.ply,P01_F10_side_dominant.ply,2,315,756,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_052,P01,baseline_variant,P01_F00_baseline.ply,P01_F11_degraded.ply,2,315,456,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.09999999999999964,0.0,0.0,0.09999999999999964,1,2
pair_053,P02,baseline_variant,P02_F00_edgeOcc_baseline.ply,P02_F01_edgeOcc_left_mild.ply,2,315,315,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_054,P02,baseline_variant,P02_F00_edgeOcc_baseline.ply,P02_F02_edgeOcc_right_mild.ply,2,315,315,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_055,P02,baseline_variant,P02_F00_edgeOcc_baseline.ply,P02_F03_edgeOcc_both_mild.ply,2,315,315,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_056,P02,baseline_variant,P02_F00_edgeOcc_baseline.ply,P02_F04_edgeOcc_both_heavy.ply,2,315,315,SAME_OBJECT,VISIBLE_TO_PARTIAL_VISIBLE,VISIBLE,PARTIAL_VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_057,P02,baseline_variant,P02_F00_edgeOcc_baseline.ply,P02_F05_rollHeavy_noHole.ply,2,315,315,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_058,S01,temporal_adjacent,S01_F00_left_growth_3.ply,S01_F01_left_growth_4.ply,0,933,658,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.06000000000000005,0.0,0.0,0.06000000000000005,1,0
pair_058,S01,temporal_adjacent,S01_F00_left_growth_3.ply,S01_F01_left_growth_4.ply,1,703,471,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.10000000000000009,0.0,0.0,0.10000000000000009,1,1
pair_058,S01,temporal_adjacent,S01_F00_left_growth_3.ply,S01_F01_left_growth_4.ply,2,128,853,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.12000000000000055,0.0,0.0,0.12000000000000055,1,2
pair_058,S01,temporal_adjacent,S01_F00_left_growth_3.ply,S01_F01_left_growth_4.ply,3,,953,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,3
pair_059,S01,temporal_adjacent,S01_F01_left_growth_4.ply,S01_F02_left_growth_5.ply,0,658,500,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.019999999999999907,0.0,0.0,0.019999999999999907,1,0
pair_059,S01,temporal_adjacent,S01_F01_left_growth_4.ply,S01_F02_left_growth_5.ply,1,471,943,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.039999999999999813,0.0,0.0,0.039999999999999813,1,1
pair_059,S01,temporal_adjacent,S01_F01_left_growth_4.ply,S01_F02_left_growth_5.ply,2,853,406,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.05999999999999961,0.0,0.0,0.05999999999999961,1,2
pair_059,S01,temporal_adjacent,S01_F01_left_growth_4.ply,S01_F02_left_growth_5.ply,3,953,427,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.07999999999999918,0.0,0.0,0.07999999999999918,1,3
pair_059,S01,temporal_adjacent,S01_F01_left_growth_4.ply,S01_F02_left_growth_5.ply,4,,389,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,4
pair_060,S01,temporal_adjacent,S01_F02_left_growth_5.ply,S01_F03_left_growth_6.ply,0,500,461,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.020000000000000018,0.0,0.0,0.020000000000000018,1,0
pair_060,S01,temporal_adjacent,S01_F02_left_growth_5.ply,S01_F03_left_growth_6.ply,1,943,214,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.040000000000000036,0.0,0.0,0.040000000000000036,1,1
pair_060,S01,temporal_adjacent,S01_F02_left_growth_5.ply,S01_F03_left_growth_6.ply,2,406,280,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.06000000000000005,0.0,0.0,0.06000000000000005,1,2
pair_060,S01,temporal_adjacent,S01_F02_left_growth_5.ply,S01_F03_left_growth_6.ply,3,427,389,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.08000000000000096,0.0,0.0,0.08000000000000096,1,3
pair_060,S01,temporal_adjacent,S01_F02_left_growth_5.ply,S01_F03_left_growth_6.ply,4,389,538,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.10000000000000053,0.0,0.0,0.10000000000000053,1,4
pair_060,S01,temporal_adjacent,S01_F02_left_growth_5.ply,S01_F03_left_growth_6.ply,5,,761,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,5
pair_061,S02,temporal_adjacent,S02_F00_right_growth_3.ply,S02_F01_right_growth_4.ply,6,,158,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,6
pair_061,S02,temporal_adjacent,S02_F00_right_growth_3.ply,S02_F01_right_growth_4.ply,7,521,556,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,7
pair_061,S02,temporal_adjacent,S02_F00_right_growth_3.ply,S02_F01_right_growth_4.ply,8,837,523,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,8
pair_061,S02,temporal_adjacent,S02_F00_right_growth_3.ply,S02_F01_right_growth_4.ply,9,932,387,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,9
pair_062,S02,temporal_adjacent,S02_F01_right_growth_4.ply,S02_F02_right_growth_5.ply,5,,131,NEW,ABSENT_TO_VISIBLE,ABSENT,VISIBLE,1,,,,,1,5
pair_062,S02,temporal_adjacent,S02_F01_right_growth_4.ply,S02_F02_right_growth_5.ply,6,158,694,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,6
pair_062,S02,temporal_adjacent,S02_F01_right_growth_4.ply,S02_F02_right_growth_5.ply,7,556,200,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,7
pair_062,S02,temporal_adjacent,S02_F01_right_growth_4.ply,S02_F02_right_growth_5.ply,8,523,526,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,8
